Wavelength	c:/Users/Public/Halo/Exports/OtherFormats/Hynek_Natron_Set4/30174_HaloDefaultProject_HaloStandard-New Location 8-S_30174_0013.txt
2418	 0.421422034502029 
2419	 0.420550435781479 
2420	 0.419560760259628 
2421	 0.41855862736702 
2422	 0.417434751987457 
2423	 0.416233241558075 
2424	 0.415027618408203 
2425	 0.413661867380142 
2426	 0.412042289972305 
2427	 0.410570949316025 
2428	 0.408988207578659 
2429	 0.407431215047836 
2430	 0.405654698610306 
2431	 0.403834760189056 
2432	 0.401849746704102 
2433	 0.399832189083099 
2434	 0.397810697555542 
2435	 0.395679265260696 
2436	 0.393656641244888 
2437	 0.391664981842041 
2438	 0.38966691493988 
2439	 0.38758197426796 
2440	 0.385260552167892 
2441	 0.383221328258514 
2442	 0.381223261356354 
2443	 0.379010379314423 
2444	 0.376708030700684 
2445	 0.374279499053955 
2446	 0.372078210115433 
2447	 0.369716286659241 
2448	 0.367639452219009 
2449	 0.365516275167465 
2450	 0.363583981990814 
2451	 0.361332327127457 
2452	 0.359058052301407 
2453	 0.356945753097534 
2454	 0.354725390672684 
2455	 0.352515339851379 
2456	 0.350248068571091 
2457	 0.348269402980804 
2458	 0.346227616071701 
2459	 0.343991041183472 
2460	 0.341717213392258 
2461	 0.339549154043198 
2462	 0.337332308292389 
2463	 0.335280030965805 
2464	 0.333229929208755 
2465	 0.330889493227005 
2466	 0.328592896461487 
2467	 0.326369881629944 
2468	 0.324179857969284 
2469	 0.32204869389534 
2470	 0.320243865251541 
2471	 0.318343698978424 
2472	 0.316429436206818 
2473	 0.314574122428894 
2474	 0.312957793474197 
2475	 0.311375558376312 
2476	 0.309924930334091 
2477	 0.308388203382492 
2478	 0.306997239589691 
2479	 0.305633544921875 
2480	 0.304488152265549 
2481	 0.303539663553238 
2482	 0.302707344293594 
2483	 0.301788568496704 
2484	 0.300921022891998 
2485	 0.300392746925354 
2486	 0.300123542547226 
2487	 0.299783051013947 
2488	 0.29940938949585 
2489	 0.299146443605423 
2490	 0.299072772264481 
2491	 0.299431771039963 
2492	 0.299642831087112 
2493	 0.300119072198868 
2494	 0.300408184528351 
2495	 0.301017343997955 
2496	 0.301163554191589 
2497	 0.301802814006805 
2498	 0.302312225103378 
2499	 0.303147584199905 
2500	 0.303870409727097 
